sample_idx,is_ood,true_label,true_class_name,pred_label,pred_class_name,correct,confidence,total_entropy,aleatoric,epistemic,variance,error,coverage,cumulative_risk,action
2056,False,19,person,19,person,True,0.6096289753913879,1.5029630661010742,1.2818721532821655,0.2210909128189087,0.0021184587385505,False,0.7799837925445705,0.1251948051948052,Re-scan
2078,False,23,range_hood,23,range_hood,True,0.6091259717941284,0.709255576133728,0.6195714473724365,0.0896841287612915,0.002199589041993,False,0.7803889789303079,0.12512980269989615,Re-scan
327,False,23,range_hood,23,range_hood,True,0.6087788939476013,1.3385204076766968,1.0643117427825928,0.274208664894104,0.0033632731065154,False,0.7807941653160454,0.12506486766995328,Re-scan
1843,False,33,wardrobe,33,wardrobe,True,0.6082138419151306,1.1694716215133667,1.0144155025482178,0.1550561189651489,0.0016822409816086,False,0.7811993517017828,0.125,Re-scan
118,True,5,bottle,32,vase,,0.6075055599212646,1.1185619831085205,1.0366125106811523,0.0819494724273681,0.0008780155912972,True,0.7816045380875203,0.12545360290305857,Re-scan
1271,False,25,sofa,25,sofa,True,0.6072676181793213,1.3135907649993896,1.0746151208877563,0.2389756441116333,0.0030040482524782,False,0.7820097244732577,0.12538860103626942,Re-scan
13,True,10,cup,32,vase,,0.6066940426826477,0.7392724752426147,0.683542013168335,0.0557304620742797,0.0012233603047206,True,0.7824149108589952,0.1258415328845158,Re-scan
293,False,8,curtain,8,curtain,True,0.6045274138450623,1.1074546575546265,0.9455419778823853,0.1619126796722412,0.0019003221532329,False,0.7828200972447326,0.12577639751552794,Re-scan
1366,False,21,plant,21,plant,True,0.6043898463249207,1.1382842063903809,0.953648030757904,0.1846361756324768,0.0025711467023938,False,0.7832252836304701,0.12571132953957578,Re-scan
1036,False,13,glass_box,33,wardrobe,False,0.6043846607208252,1.2739615440368652,1.0938947200775146,0.1800668239593505,0.001775354379788,True,0.7836304700162074,0.12616339193381593,Re-scan
1988,False,1,bathtub,1,bathtub,True,0.6041423082351685,1.1161985397338867,0.9387750029563904,0.1774235367774963,0.0025425001513212,False,0.784035656401945,0.12609819121447027,Re-scan
188,False,4,bookshelf,4,bookshelf,True,0.6040235161781311,1.1322380304336548,0.9776738286018372,0.1545642018318176,0.0021007668692618,False,0.7844408427876823,0.12603305785123967,Re-scan
2029,False,18,night_stand,11,dresser,False,0.6033031940460205,0.8891059160232544,0.8305755257606506,0.0585303902626037,0.0009955833666026,True,0.7848460291734197,0.12648425400103253,Re-scan
1066,False,24,sink,11,dresser,False,0.6029860377311707,1.410821795463562,1.2655928134918213,0.1452289819717407,0.0013188617303967,True,0.7852512155591572,0.12693498452012383,Re-scan
37,False,32,vase,32,vase,True,0.6029377579689026,0.7872193455696106,0.731286346912384,0.0559329986572265,0.0009415774256922,False,0.7856564019448946,0.12686952037132543,Re-scan
30,True,5,bottle,32,vase,,0.6024411916732788,1.2518819570541382,1.0879359245300293,0.1639460325241089,0.0017117757815867,True,0.7860615883306321,0.12731958762886597,Re-scan
2098,False,28,table,3,bench,False,0.6023568511009216,1.0134674310684204,0.8734331727027893,0.1400342583656311,0.001770157017745,True,0.7864667747163695,0.12776919113858837,Re-scan
404,False,2,bed,28,table,False,0.6015364527702332,1.078168869018555,0.8986268639564514,0.1795420050621032,0.0026608181651681,True,0.786871961102107,0.1282183316168898,Re-scan
8,False,23,range_hood,16,mantel,False,0.601128876209259,0.7265871167182922,0.6297739744186401,0.0968131422996521,0.0024785171262919,True,0.7872771474878444,0.12866700977869275,Re-scan
139,True,5,bottle,32,vase,,0.6007524132728577,0.8907176852226257,0.7094846367835999,0.1812330484390258,0.0037435062695294,True,0.7876823338735819,0.12911522633744857,Re-scan
1659,False,21,plant,21,plant,True,0.600297749042511,1.3136581182479858,1.0104373693466189,0.3032207489013672,0.0036596949212253,False,0.7880875202593193,0.12904884318766066,Re-scan
132,False,10,door,8,curtain,False,0.6001274585723877,0.8340237140655518,0.7686977982521057,0.065325915813446,0.0011119007831439,True,0.7884927066450568,0.12949640287769784,Re-scan
145,False,23,range_hood,23,range_hood,True,0.5996464490890503,0.6997910737991333,0.6195515394210815,0.0802395343780517,0.0019496589666232,False,0.7888978930307942,0.12942989214175654,Re-scan
1856,False,12,flower_pot,21,plant,False,0.5993207693099976,0.9147570133209229,0.8107352256774902,0.1040217876434326,0.0014123646542429,True,0.7893030794165316,0.12987679671457905,Re-scan
251,False,29,tent,29,tent,True,0.5991547703742981,1.1027956008911133,0.8410056829452515,0.2617899179458618,0.0039883679710328,False,0.789708265802269,0.1298101590559261,Re-scan
1287,False,20,piano,20,piano,True,0.599113941192627,1.38623046875,0.923824667930603,0.462405800819397,0.0052968608215451,False,0.7901134521880064,0.12974358974358974,Re-scan
688,False,9,desk,9,desk,True,0.5979956388473511,1.3632659912109375,1.1779658794403076,0.1853001117706298,0.001867507584393,False,0.7905186385737439,0.12967708867247565,Re-scan
122,False,20,piano,20,piano,True,0.5954228043556213,1.4109392166137695,0.9059278964996338,0.5050113201141357,0.0056420359760522,False,0.7909238249594813,0.12961065573770492,Re-scan
978,False,32,vase,27,stool,False,0.5949646234512329,1.1564728021621704,1.033214807510376,0.1232579946517944,0.0015145308570936,True,0.7913290113452188,0.1300563236047107,Re-scan
2066,False,32,vase,32,vase,True,0.5948138236999512,0.990724802017212,0.9099375605583192,0.0807872414588928,0.0009954990819096,False,0.7917341977309562,0.1299897645854657,Re-scan
1345,False,32,vase,32,vase,True,0.5945031642913818,1.1637002229690552,1.0055150985717771,0.1581851243972778,0.0016923209186643,False,0.7921393841166937,0.129923273657289,Re-scan
648,False,20,piano,20,piano,True,0.5942643880844116,1.377129316329956,1.072400450706482,0.3047288656234741,0.0037254784256219,False,0.7925445705024311,0.12985685071574643,Re-scan
571,False,4,bookshelf,4,bookshelf,True,0.5942506194114685,1.0603971481323242,0.8917543888092041,0.1686427593231201,0.0028904019854962,False,0.7929497568881686,0.12979049565661727,Re-scan
471,False,1,bathtub,2,bed,False,0.5938133001327515,1.113994002342224,0.8676121830940247,0.2463818192481994,0.0035613945219665,True,0.793354943273906,0.1302349336057201,Re-scan
1778,False,29,tent,29,tent,True,0.5937924385070801,1.1737775802612305,0.9675227403640748,0.2062548398971557,0.002762789838016,False,0.7937601296596435,0.13016845329249618,Re-scan
995,False,17,monitor,11,dresser,False,0.5931969285011292,1.650790095329285,1.3955914974212646,0.25519859790802,0.0021792594343423,True,0.7941653160453809,0.1306122448979592,Re-scan
363,False,18,night_stand,11,dresser,False,0.5928638577461243,1.161489486694336,1.0675039291381836,0.0939855575561523,0.0010335284750908,True,0.7945705024311183,0.13105558388577257,Re-scan
1256,False,31,tv_stand,31,tv_stand,True,0.5925785899162292,1.4839513301849363,1.3276749849319458,0.1562763452529907,0.0011911590117961,False,0.7949756888168558,0.1309887869520897,Re-scan
160,False,10,door,10,door,True,0.5925281643867493,0.7609505653381348,0.6923051476478577,0.0686454176902771,0.0013545278925448,False,0.7953808752025932,0.13092205807437596,Re-scan
79,False,9,desk,11,dresser,False,0.5921359062194824,1.566556453704834,1.3476359844207764,0.2189204692840576,0.0016952874138951,True,0.7957860615883307,0.13136456211812628,Re-scan
117,True,18,keyboard,8,curtain,,0.5921000242233276,1.4684906005859375,1.268484592437744,0.2000060081481933,0.0017111172201111,True,0.796191247974068,0.13180661577608144,Re-scan
548,False,30,toilet,17,monitor,False,0.5914311408996582,1.1843812465667725,0.937427580356598,0.2469536662101745,0.0035075431223958,True,0.7965964343598055,0.13224821973550355,Re-scan
1062,False,18,night_stand,11,dresser,False,0.590880811214447,0.9130487442016602,0.8047440052032471,0.108304738998413,0.0020151955541223,True,0.7970016207455429,0.13268937468225725,Re-scan
107,True,10,cup,12,flower_pot,,0.5906490087509155,1.381213903427124,1.0271927118301392,0.3540211915969848,0.0038017593324184,True,0.7974068071312804,0.133130081300813,Re-scan
1564,False,18,night_stand,18,night_stand,True,0.5906205177307129,0.9747062921524048,0.87785404920578,0.0968522429466247,0.0015290189767256,False,0.7978119935170178,0.13306246825799897,Re-scan
1668,False,32,vase,32,vase,True,0.5890510082244873,0.7427943348884583,0.6794748902320862,0.063319444656372,0.0014161312719807,False,0.7982171799027553,0.132994923857868,Re-scan
804,False,20,piano,20,piano,True,0.5882776379585266,1.278390645980835,0.9007384181022644,0.3776522278785705,0.0055012535303831,False,0.7986223662884927,0.13292744799594114,Re-scan
1126,False,21,plant,21,plant,True,0.5878980159759521,1.2484554052352903,1.0343618392944336,0.2140935659408569,0.0023755622096359,False,0.7990275526742301,0.1328600405679513,Re-scan
1125,False,31,tv_stand,31,tv_stand,True,0.5873684883117676,1.430079221725464,1.2202544212341309,0.209824800491333,0.0017962240381166,False,0.7994327390599676,0.13279270146984287,Re-scan
38,False,23,range_hood,23,range_hood,True,0.587318480014801,0.8900321125984192,0.7663542032241821,0.123677909374237,0.0022484385408461,False,0.799837925445705,0.13272543059777103,Re-scan
614,False,13,glass_box,18,night_stand,False,0.5869938731193542,1.374016046524048,1.1886167526245115,0.1853992938995361,0.0017646348569542,True,0.8002431118314425,0.1331645569620253,Re-scan
1958,False,12,flower_pot,12,flower_pot,True,0.5866826772689819,0.8522147536277771,0.7204763293266296,0.1317384243011474,0.0024471643846482,False,0.8006482982171799,0.13309716599190283,Re-scan
28,True,6,bowl,12,flower_pot,,0.5852599143981934,0.7978759407997131,0.7231811881065369,0.0746947526931762,0.0016198579687625,True,0.8010534846029174,0.13353566009104703,Re-scan
1942,False,28,table,28,table,True,0.5851780772209167,1.3939356803894043,1.1689988374710083,0.224936842918396,0.002003856934607,False,0.8014586709886548,0.13346814964610718,Re-scan
1305,False,8,curtain,10,door,False,0.5847736597061157,1.371631145477295,1.0811039209365845,0.2905272245407104,0.0032244231551885,True,0.8018638573743923,0.13390601313794845,Re-scan
16,True,10,cup,29,tent,,0.5845525860786438,1.4538390636444092,1.0852466821670532,0.3685923814773559,0.003674499457702,True,0.8022690437601296,0.13434343434343435,Re-scan
1186,False,22,radio,22,radio,True,0.5841522812843323,1.1117514371871948,0.8644733428955078,0.247278094291687,0.0039491676725447,False,0.8026742301458671,0.13427561837455831,Re-scan
836,False,31,tv_stand,4,bookshelf,False,0.5840842127799988,1.336890459060669,1.0603903532028198,0.2765001058578491,0.0031485268846154,True,0.8030794165316045,0.13471241170534815,Re-scan
891,False,31,tv_stand,4,bookshelf,False,0.5840606093406677,1.278266429901123,1.196313738822937,0.081952691078186,0.0007958689238876,True,0.803484602917342,0.13514876449823499,Re-scan
775,False,21,plant,21,plant,True,0.5835129618644714,1.3053185939788818,0.99367755651474,0.3116410374641418,0.0033477579709142,False,0.8038897893030794,0.1350806451612903,Re-scan
2142,False,33,wardrobe,33,wardrobe,True,0.5831151604652405,1.3589050769805908,1.173731803894043,0.1851732730865478,0.0019025747897103,False,0.8042949756888168,0.1350125944584383,Re-scan
563,False,10,door,8,curtain,False,0.582918643951416,1.1759943962097168,0.9892141819000244,0.1867802143096923,0.0017694103298708,True,0.8047001620745543,0.13544813695871097,Re-scan
564,False,9,desk,9,desk,True,0.5812491178512573,1.3512096405029297,1.0598171949386597,0.29139244556427,0.0037336554378271,False,0.8051053484602917,0.13537996980372421,Re-scan
1348,False,18,night_stand,18,night_stand,True,0.5808590054512024,1.2448890209197998,1.1121809482574463,0.1327080726623535,0.0010836094152182,False,0.8055105348460292,0.13531187122736418,Re-scan
55,True,6,bowl,12,flower_pot,,0.5808339715003967,0.8043195009231567,0.7344321608543396,0.0698873400688171,0.0012788705062121,True,0.8059157212317666,0.13574660633484162,Re-scan
1975,False,19,person,21,plant,False,0.580818772315979,1.1429189443588257,0.9781367778778076,0.164782166481018,0.0020816007163375,True,0.8063209076175041,0.13618090452261306,Re-scan
17,True,6,bowl,12,flower_pot,,0.5806591510772705,1.3453922271728516,1.0875756740570068,0.2578165531158447,0.0025837989524006,True,0.8067260940032415,0.1366147664490206,Re-scan
1246,False,20,piano,20,piano,True,0.5801480412483215,1.5937719345092771,1.4045380353927612,0.1892338991165161,0.0017407790292054,False,0.807131280388979,0.13654618473895583,Re-scan
72,False,13,glass_box,13,glass_box,True,0.5800454616546631,1.375717043876648,1.2238500118255615,0.1518670320510864,0.001679292297922,False,0.8075364667747164,0.1364776718514802,Re-scan
213,False,13,glass_box,33,wardrobe,False,0.5786636471748352,1.3103296756744385,1.1721429824829102,0.1381866931915283,0.0013611444737762,True,0.8079416531604539,0.13691073219658978,Re-scan
126,False,9,desk,18,night_stand,False,0.5781422257423401,1.4822824001312256,1.2808222770690918,0.2014601230621338,0.0017505108844488,True,0.8083468395461912,0.13734335839598996,Re-scan
100,False,12,flower_pot,21,plant,False,0.5774180293083191,1.2701301574707031,1.1036953926086426,0.1664347648620605,0.0016528444830328,True,0.8087520259319287,0.1377755511022044,Re-scan
2065,False,11,dresser,11,dresser,True,0.5765848755836487,1.41527259349823,1.2872854471206665,0.1279871463775634,0.0010535080218687,False,0.8091572123176661,0.13770655983975963,Re-scan
1938,False,13,glass_box,13,glass_box,True,0.5757737755775452,1.2942838668823242,1.156818985939026,0.1374648809432983,0.0016896519809961,False,0.8095623987034035,0.13763763763763764,Re-scan
27,True,5,bottle,32,vase,,0.5757441520690918,1.129392147064209,1.0258625745773315,0.1035295724868774,0.0016071415739133,True,0.809967585089141,0.13806903451725863,Re-scan
1915,False,13,glass_box,13,glass_box,True,0.575335681438446,1.3911789655685425,1.2193872928619385,0.171791672706604,0.0016982002416625,False,0.8103727714748784,0.138,Re-scan
1539,False,24,sink,16,mantel,False,0.574289858341217,1.5390266180038452,1.258010983467102,0.2810156345367431,0.0028887400403618,True,0.8107779578606159,0.13843078460769614,Re-scan
1903,False,23,range_hood,17,monitor,False,0.5735132694244385,1.3913222551345823,1.140483856201172,0.2508383989334106,0.0028624201659113,True,0.8111831442463533,0.13886113886113885,Re-scan
425,False,17,monitor,17,monitor,True,0.57334965467453,1.4645206928253174,1.1705243587493896,0.2939963340759277,0.0034303746651858,False,0.8115883306320908,0.13879181228157764,Re-scan
2118,False,24,sink,24,sink,True,0.5723360776901245,1.5109153985977173,1.283996820449829,0.2269185781478881,0.0021975135896354,False,0.8119935170178282,0.13872255489021956,Re-scan
1190,False,17,monitor,17,monitor,True,0.5719553828239441,1.5866751670837402,1.274478316307068,0.3121968507766723,0.0031060236506164,False,0.8123987034035657,0.13865336658354116,Re-scan
621,False,11,dresser,11,dresser,True,0.57164466381073,1.206035614013672,1.0919049978256226,0.1141306161880493,0.0013446486555039,False,0.8128038897893031,0.13858424725822532,Re-scan
2237,False,28,table,28,table,True,0.5696231722831726,0.9458285570144652,0.832094669342041,0.1137338876724243,0.0021057273261249,False,0.8132090761750406,0.13851519681116092,Re-scan
1390,False,18,night_stand,28,table,False,0.5695517659187317,1.4155316352844238,1.1950230598449707,0.2205085754394531,0.0021271628793329,True,0.813614262560778,0.1389442231075697,Re-scan
353,False,13,glass_box,33,wardrobe,False,0.5691208243370056,1.40600323677063,1.2415499687194824,0.1644532680511474,0.0012726072454825,True,0.8140194489465153,0.13937282229965156,Re-scan
2251,False,20,piano,20,piano,True,0.5684351325035095,1.66465163230896,1.3288540840148926,0.3357975482940674,0.0025922351051121,False,0.8144246353322528,0.13930348258706468,Re-scan
326,False,26,stairs,29,tent,False,0.5676834583282471,1.7264342308044434,1.4304043054580688,0.2960299253463745,0.0026199822314083,True,0.8148298217179902,0.13973147687717555,Re-scan
830,False,5,car,5,car,True,0.5662428736686707,1.5458581447601318,1.3284896612167358,0.217368483543396,0.002184618730098,False,0.8152350081037277,0.139662027833002,Re-scan
122,True,5,bottle,32,vase,,0.5662373900413513,1.394012689590454,1.2301937341690063,0.1638189554214477,0.0015358623350039,True,0.8156401944894651,0.14008941877794337,Re-scan
1309,False,31,tv_stand,18,night_stand,False,0.5662296414375305,1.373530387878418,1.1958342790603638,0.1776961088180542,0.0018696635961532,True,0.8160453808752026,0.14051638530287985,Re-scan
1296,False,31,tv_stand,4,bookshelf,False,0.5659765005111694,0.8981443643569946,0.7130197286605835,0.1851246356964111,0.0038133971393108,True,0.81645056726094,0.14094292803970224,Re-scan
777,False,16,mantel,31,tv_stand,False,0.5651334524154663,1.1750487089157104,0.9807977080345154,0.194251000881195,0.0025646784342825,True,0.8168557536466775,0.14136904761904762,Re-scan
1563,False,13,glass_box,13,glass_box,True,0.5649755597114563,1.238553762435913,1.1425845623016355,0.0959692001342773,0.0011740685440599,False,0.8172609400324149,0.1412989588497769,Re-scan
178,False,23,range_hood,23,range_hood,True,0.563930332660675,0.7603920698165894,0.6514416337013245,0.1089504361152648,0.0024133552797138,False,0.8176661264181524,0.14122893954410307,Re-scan
460,False,14,guitar,14,guitar,True,0.563361406326294,1.2707631587982178,0.98806232213974,0.2827008366584778,0.0042019127868115,False,0.8180713128038898,0.1411589895988113,Re-scan
33,True,20,laptop,10,door,,0.5628750324249268,1.479521870613098,1.0447653532028198,0.4347565174102783,0.0044010076671838,True,0.8184764991896273,0.14158415841584157,Re-scan
812,False,7,cone,21,plant,False,0.5627810955047607,1.4159698486328125,1.0769805908203125,0.3389892578125,0.0034354624804109,True,0.8188816855753647,0.14200890648193965,Re-scan
1861,False,28,table,28,table,True,0.5611942410469055,1.1123722791671753,0.8591419458389282,0.253230333328247,0.0040115360170602,False,0.8192868719611021,0.14193867457962414,Re-scan
766,False,32,vase,32,vase,True,0.5607931017875671,0.9982970952987672,0.8071852922439575,0.1911118030548095,0.0034607197158038,False,0.8196920583468396,0.14186851211072665,Re-scan
21,True,20,laptop,6,chair,,0.560422420501709,1.3341825008392334,0.8130137920379639,0.5211687088012695,0.0068154511973261,True,0.820097244732577,0.1422924901185771,Re-scan
2164,False,18,night_stand,18,night_stand,True,0.5600939989089966,0.8661062717437744,0.7639452815055847,0.1021609902381897,0.0021783064585179,False,0.8205024311183144,0.14222222222222222,Re-scan
1819,False,31,tv_stand,25,sofa,False,0.5586420297622681,1.2843958139419556,1.0489177703857422,0.2354780435562133,0.0031905204523354,True,0.8209076175040518,0.14264560710760119,Re-scan
950,False,18,night_stand,11,dresser,False,0.5585940480232239,1.081714391708374,1.0037037134170532,0.0780106782913208,0.0007442815112881,True,0.8213128038897893,0.14306857424765665,Re-scan
2204,False,4,bookshelf,4,bookshelf,True,0.5584874153137207,1.5404515266418457,1.1737931966781616,0.3666583299636841,0.0034514912404119,False,0.8217179902755267,0.14299802761341224,Re-scan
1634,False,9,desk,9,desk,True,0.5584741234779358,1.465996265411377,1.2981990575790403,0.1677972078323364,0.0019111507572233,False,0.8221231766612642,0.1429275505174963,Re-scan
2079,False,23,range_hood,23,range_hood,True,0.5584319233894348,0.7199200391769409,0.6397761106491089,0.080143928527832,0.0020927274599671,False,0.8225283630470016,0.14285714285714285,Re-scan
1772,False,28,table,9,desk,False,0.5582312941551208,1.3601021766662598,1.147007942199707,0.2130942344665527,0.002438670489937,True,0.8229335494327391,0.1432791728212703,Re-scan
161,False,9,desk,9,desk,True,0.5574246644973755,1.1386604309082031,0.6538379788398743,0.4848224520683288,0.007152734324336,False,0.8233387358184765,0.14320866141732283,Re-scan
201,False,13,glass_box,13,glass_box,True,0.5573773980140686,1.2983250617980957,1.103077411651611,0.1952476501464843,0.0026904826518148,False,0.8237439222042139,0.14313821938022628,Re-scan
83,True,5,bottle,32,vase,,0.5567823648452759,1.270321249961853,1.1562391519546509,0.1140820980072021,0.0012427985202521,True,0.8241491085899514,0.14355948869223206,Re-scan
306,False,21,plant,21,plant,True,0.5565743446350098,1.160592794418335,0.9562830328941344,0.2043097615242004,0.0032755804713815,False,0.8245542949756888,0.14348894348894348,Re-scan
736,False,11,dresser,11,dresser,True,0.5560137033462524,1.6201910972595217,1.4145495891571045,0.205641508102417,0.0015657821204513,False,0.8249594813614263,0.14341846758349705,Re-scan
1513,False,32,vase,12,flower_pot,False,0.5547245144844055,0.931395947933197,0.8578948378562927,0.0735011100769043,0.0010254490189254,True,0.8253646677471637,0.14383897889052527,Re-scan
1174,False,18,night_stand,31,tv_stand,False,0.5544554591178894,1.4060027599334717,1.2327055931091309,0.1732971668243408,0.0017536397790536,True,0.8257698541329012,0.14425907752698724,Re-scan
2160,False,9,desk,9,desk,True,0.5532504916191101,1.4216301441192627,1.1860824823379517,0.235547661781311,0.002814078470692,False,0.8261750405186385,0.1441883276115743,Re-scan
1141,False,24,sink,6,chair,False,0.5510334372520447,1.2658510208129885,1.0116214752197266,0.2542295455932617,0.0034787743352353,True,0.826580226904376,0.14460784313725492,Re-scan
1316,False,4,bookshelf,10,door,False,0.5499281883239746,1.3127896785736084,1.1269928216934204,0.185796856880188,0.0018293651519343,True,0.8269854132901134,0.14502694757471826,Re-scan
338,False,21,plant,21,plant,True,0.548385739326477,1.1671645641326904,1.0112818479537964,0.155882716178894,0.0014103242428973,False,0.8273905996758509,0.14495592556317335,Re-scan
1931,False,3,bench,10,door,False,0.5482842326164246,1.4919114112854004,1.0437628030776978,0.4481486082077026,0.0056488690897822,True,0.8277957860615883,0.14537444933920704,Re-scan
401,False,20,piano,20,piano,True,0.5481942296028137,1.686150312423706,1.4994688034057615,0.1866815090179443,0.0014893797924742,False,0.8282009724473258,0.14530332681017613,Re-scan
1705,False,22,radio,13,glass_box,False,0.5478782653808594,1.2802271842956543,1.1018387079238892,0.1783884763717651,0.0024846468586474,True,0.8286061588330632,0.14572127139364302,Re-scan
1300,False,18,night_stand,28,table,False,0.5473392605781555,0.9287828207015992,0.757530152797699,0.1712526679039001,0.0032229537609964,True,0.8290113452188006,0.14613880742913002,Re-scan
992,False,25,sofa,20,piano,False,0.5471579432487488,1.6581785678863523,1.4223005771636963,0.2358779907226562,0.001978505635634,True,0.8294165316045381,0.14655593551538837,Re-scan
298,False,18,night_stand,18,night_stand,True,0.5470790863037109,1.6173031330108645,1.4709861278533936,0.1463170051574707,0.0009896003175526,False,0.8298217179902755,0.146484375,Re-scan
117,False,21,plant,21,plant,True,0.5466656684875488,1.6356524229049685,1.269897699356079,0.3657547235488891,0.0030618412420153,False,0.830226904376013,0.14641288433382138,Re-scan
784,False,23,range_hood,23,range_hood,True,0.5465694665908813,1.5176907777786257,1.2681947946548462,0.2494959831237793,0.0024350597523152,False,0.8306320907617504,0.14634146341463414,Re-scan
1473,False,28,table,28,table,True,0.54518061876297,0.9940592050552368,0.8776947259902954,0.1163644790649414,0.0019293568329885,False,0.8310372771474879,0.1462701121404193,Re-scan
456,False,1,bathtub,2,bed,False,0.5449811816215515,0.8720507621765137,0.7605191469192505,0.1115316152572631,0.002349400660023,True,0.8314424635332253,0.1466861598440546,Re-scan
1321,False,28,table,3,bench,False,0.544692873954773,0.8256672620773315,0.7322064638137817,0.0934607982635498,0.0020297914743423,True,0.8318476499189628,0.14710180224062347,Re-scan
24,True,18,keyboard,10,door,,0.5441272854804993,0.9628385305404664,0.758524477481842,0.2043140530586242,0.0035170933697372,True,0.8322528363047001,0.14751703992210322,Re-scan
1625,False,22,radio,22,radio,True,0.5437706112861633,1.633758544921875,1.3978676795959473,0.2358908653259277,0.0021677680779248,False,0.8326580226904376,0.14744525547445256,Re-scan
2269,False,11,dresser,11,dresser,True,0.54300856590271,1.4578267335891724,1.3538676500320437,0.1039590835571289,0.0009259214275516,False,0.833063209076175,0.14737354085603113,Re-scan
1986,False,2,bed,1,bathtub,False,0.5426545739173889,1.3684333562850952,1.1581631898880005,0.2102701663970947,0.0027950576040893,True,0.8334683954619124,0.14778804083616917,Re-scan
386,False,4,bookshelf,4,bookshelf,True,0.5424496531486511,1.3565785884857178,0.9532962441444396,0.4032823443412781,0.0053503112867474,False,0.8338735818476499,0.1477162293488824,Re-scan
104,False,13,glass_box,13,glass_box,True,0.5420737862586975,1.439566135406494,1.2990593910217283,0.1405067443847656,0.0015344383427873,False,0.8342787682333873,0.14764448761534726,Re-scan
1895,False,13,glass_box,13,glass_box,True,0.5419592261314392,1.3414058685302734,1.178064227104187,0.1633416414260864,0.0021928281057626,False,0.8346839546191248,0.14757281553398058,Re-scan
90,True,10,cup,12,flower_pot,,0.5416449308395386,1.0310553312301636,0.930085837841034,0.1009694933891296,0.00115428538993,True,0.8350891410048622,0.14798641436196022,Re-scan
2,True,5,bottle,32,vase,,0.5410172343254089,1.3121223449707031,1.1594318151474,0.1526905298233032,0.001522792619653,True,0.8354943273905997,0.1483996120271581,Re-scan
294,False,9,desk,9,desk,True,0.5403264760971069,1.6394565105438232,1.393202543258667,0.2462539672851562,0.0021737590432167,False,0.8358995137763371,0.14832767813863307,Re-scan
140,False,21,plant,21,plant,True,0.5398878455162048,1.1442137956619265,1.042271852493286,0.1019419431686401,0.000862366927322,False,0.8363047001620746,0.14825581395348839,Re-scan
178,True,18,keyboard,8,curtain,,0.5394546389579773,1.7683473825454712,1.4287785291671753,0.3395688533782959,0.00258997711353,True,0.836709886547812,0.1486682808716707,Re-scan
215,False,8,curtain,8,curtain,True,0.5391287803649902,1.130151629447937,0.9622979760169984,0.1678536534309387,0.0026098689995706,False,0.8371150729335495,0.14859632139399806,Re-scan
132,True,20,laptop,10,door,,0.5385518670082092,1.2223787307739258,0.8396686315536499,0.3827100992202759,0.0054565691389143,True,0.8375202593192869,0.1490082244799226,Re-scan
761,False,13,glass_box,13,glass_box,True,0.5383665561676025,1.2601587772369385,1.131136178970337,0.1290225982666015,0.0020033635664731,False,0.8379254457050244,0.14893617021276595,Re-scan
1351,False,28,table,28,table,True,0.5376906394958496,0.8487908840179443,0.7511592507362366,0.0976316332817077,0.0020817483309656,False,0.8383306320907618,0.14886418559690673,Re-scan
1834,False,32,vase,32,vase,True,0.5365272164344788,1.5385922193527222,1.3548818826675415,0.1837103366851806,0.0015080262674018,False,0.8387358184764991,0.14879227053140096,Re-scan
622,False,18,night_stand,31,tv_stand,False,0.5363502502441406,1.3702449798583984,1.2039291858673096,0.1663157939910888,0.0019888228271156,True,0.8391410048622366,0.14920328343795267,Re-scan
567,False,23,range_hood,16,mantel,False,0.5363414287567139,1.0334653854370115,0.8865883946418762,0.1468769907951355,0.0026437481865286,True,0.839546191247974,0.14961389961389962,Re-scan
708,False,22,radio,13,glass_box,False,0.536087691783905,1.233378767967224,1.0962034463882446,0.1371753215789795,0.0018317688954994,True,0.8399513776337115,0.15002411963338158,Ask for help
1272,False,3,bench,25,sofa,False,0.5352310538291931,0.7896292209625244,0.6285326480865479,0.1610965728759765,0.0037853019312024,True,0.8403565640194489,0.15043394406943106,Ask for help
912,False,2,bed,2,bed,True,0.5342872738838196,1.208754062652588,0.8901091814041138,0.3186448812484741,0.0047340979799628,False,0.8407617504051864,0.15036144578313254,Ask for help
1407,False,33,wardrobe,33,wardrobe,True,0.5340545177459717,1.6850388050079346,1.4912573099136353,0.1937814950942993,0.0015211654826998,False,0.8411669367909238,0.15028901734104047,Ask for help
378,False,11,dresser,11,dresser,True,0.5336649417877197,0.938069760799408,0.829890251159668,0.1081795096397399,0.0021470545325428,False,0.8415721231766613,0.15021665864227252,Ask for help
1816,False,17,monitor,23,range_hood,False,0.5331718921661377,1.6506588459014893,1.3740302324295044,0.2766286134719848,0.0024818941019475,True,0.8419773095623987,0.15062560153994226,Ask for help
1618,False,21,plant,21,plant,True,0.5330406427383423,1.0273739099502563,0.9340524077415466,0.0933215022087097,0.0012032798258587,False,0.8423824959481362,0.15055315055315055,Ask for help
73,False,31,tv_stand,31,tv_stand,True,0.5329930186271667,0.7576470375061035,0.6301683783531189,0.1274786591529846,0.0031644275877624,False,0.8427876823338736,0.15048076923076922,Ask for help
1168,False,18,night_stand,18,night_stand,True,0.5326501727104187,1.5927467346191406,1.4699989557266235,0.122747778892517,0.0009500624146312,False,0.843192868719611,0.15040845747236906,Ask for help
